path,block,run,test,iso_label,width,height,mean,p95,p99,saturation_pct,dark_pct,sharpness,bright_points,centroids,quality_score,solve_ok,solve_ra,solve_dec,solve_fov,solve_roll,solve_matches,solve_time_ms,solve_mode,solve_error
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_camera_sweep_20260503_230553\pifinder_camera_sweep_20260503_230553_iso3200_001.jpg,1,pifinder_camera_sweep_20260503_230553,camera_sweep,iso3200,4080,3060,13.605762962962963,17.0,19.0,0.0,0.0,16.645844055639213,324,11,109.16458440556391,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_camera_sweep_20260503_230553\pifinder_camera_sweep_20260503_230553_iso3200_002.jpg,1,pifinder_camera_sweep_20260503_230553,camera_sweep,iso3200,4080,3060,13.36451851851852,16.0,19.0,0.0,0.0,16.137997434634965,245,11,109.1137997434635,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_camera_sweep_20260503_230553\pifinder_camera_sweep_20260503_230553_iso3200_003.jpg,1,pifinder_camera_sweep_20260503_230553,camera_sweep,iso3200,4080,3060,13.320577777777778,16.0,18.0,0.0,0.0,16.236061065322698,226,10,106.62360610653226,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_camera_sweep_20260503_230553\pifinder_camera_sweep_20260503_230553_iso3200_004.jpg,1,pifinder_camera_sweep_20260503_230553,camera_sweep,iso3200,4080,3060,13.14958024691358,16.0,18.0,0.0,0.0001646090534979424,16.366484277396737,407,10,106.63664842773967,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_camera_sweep_20260503_230553\pifinder_camera_sweep_20260503_230553_iso3200_005.jpg,1,pifinder_camera_sweep_20260503_230553,camera_sweep,iso3200,4080,3060,13.20270781893004,16.0,18.0,0.0,0.0,16.412385663320972,451,8,101.64123856633209,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_camera_sweep_20260503_230553\pifinder_camera_sweep_20260503_230553_iso3200_006.jpg,1,pifinder_camera_sweep_20260503_230553,camera_sweep,iso3200,4080,3060,13.178877366255143,16.0,18.0,0.0,0.0,16.122009552159053,360,15,119.11220095521591,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_camera_sweep_20260503_230555\pifinder_camera_sweep_20260503_230555_iso3200_001.jpg,1,pifinder_camera_sweep_20260503_230555,camera_sweep,iso3200,4080,3060,13.401446913580246,34.0,70.0,0.015637860082304528,0.0,25.60833620512862,0,48,122.48264432010134,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_camera_sweep_20260503_230555\pifinder_camera_sweep_20260503_230555_iso3200_002.jpg,1,pifinder_camera_sweep_20260503_230555,camera_sweep,iso3200,4080,3060,54.79358683127572,183.0,230.0,0.48345679012345677,0.0,136.9673787180247,0,51,138.7794539211852,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_camera_sweep_20260503_230555\pifinder_camera_sweep_20260503_230555_iso3200_003.jpg,1,pifinder_camera_sweep_20260503_230555,camera_sweep,iso3200,4080,3060,67.77761152263375,190.0,234.0,0.5902880658436214,0.0,90.29553703572017,0,38,101.07811337435392,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_camera_sweep_20260503_230555\pifinder_camera_sweep_20260503_230555_iso3200_004.jpg,1,pifinder_camera_sweep_20260503_230555,camera_sweep,iso3200,4080,3060,84.78038847736626,192.0,241.0,0.6330864197530864,0.0,111.87392619651882,0,60,158.02196052088647,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_camera_sweep_20260503_230555\pifinder_camera_sweep_20260503_230555_iso3200_005.jpg,1,pifinder_camera_sweep_20260503_230555,camera_sweep,iso3200,4080,3060,88.48316543209877,191.0,228.0,0.2154732510288066,0.0,123.5880784255083,0,66,161.2814415874068,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_camera_sweep_20260503_230555\pifinder_camera_sweep_20260503_230555_iso3200_006.jpg,1,pifinder_camera_sweep_20260503_230555,camera_sweep,iso3200,4080,3060,86.7008098765432,192.0,234.0,0.23259259259259257,0.0,283.75416124078373,0,80,177.21245316111543,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_camera_sweep_20260503_230603\pifinder_camera_sweep_20260503_230603_iso3200_001.jpg,1,pifinder_camera_sweep_20260503_230603,camera_sweep,iso3200,4080,3060,13.409776131687243,17.0,19.0,0.0,0.0,16.59280621956951,283,23,139.15928062195695,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_camera_sweep_20260503_230603\pifinder_camera_sweep_20260503_230603_iso3200_002.jpg,1,pifinder_camera_sweep_20260503_230603,camera_sweep,iso3200,4080,3060,13.237318518518519,16.0,18.0,0.0,0.0,16.87766812046673,217,27,149.18776681204668,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_camera_sweep_20260503_230603\pifinder_camera_sweep_20260503_230603_iso3200_003.jpg,1,pifinder_camera_sweep_20260503_230603,camera_sweep,iso3200,4080,3060,13.391060082304527,17.0,19.0,0.0,0.0,16.8698066977351,279,31,159.1869806697735,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_camera_sweep_20260503_230603\pifinder_camera_sweep_20260503_230603_iso3200_004.jpg,1,pifinder_camera_sweep_20260503_230603,camera_sweep,iso3200,4080,3060,13.283894650205761,16.0,19.0,0.0,0.0,16.712943264068823,261,32,161.6712943264069,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_camera_sweep_20260503_230603\pifinder_camera_sweep_20260503_230603_iso3200_005.jpg,1,pifinder_camera_sweep_20260503_230603,camera_sweep,iso3200,4080,3060,13.30401975308642,16.0,19.0,0.0,0.0,16.352624997243648,228,23,139.13526249972438,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_camera_sweep_20260503_230603\pifinder_camera_sweep_20260503_230603_iso3200_006.jpg,1,pifinder_camera_sweep_20260503_230603,camera_sweep,iso3200,4080,3060,13.268558024691359,16.0,18.0,0.0,0.0,16.976581210327694,182,28,151.69765812103276,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_camera_sweep_20260503_230605\pifinder_camera_sweep_20260503_230605_iso3200_001.jpg,1,pifinder_camera_sweep_20260503_230605,camera_sweep,iso3200,4080,3060,11.106133333333334,23.0,42.0,0.0,0.0,35.33470168574845,2,80,155.53347016857484,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_camera_sweep_20260503_230605\pifinder_camera_sweep_20260503_230605_iso3200_002.jpg,1,pifinder_camera_sweep_20260503_230605,camera_sweep,iso3200,4080,3060,11.25162633744856,23.0,42.0,0.0,0.0,35.292570922755,2,80,155.5292570922755,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_camera_sweep_20260503_230605\pifinder_camera_sweep_20260503_230605_iso3200_003.jpg,1,pifinder_camera_sweep_20260503_230605,camera_sweep,iso3200,4080,3060,11.543172016460906,23.0,43.0,0.0,0.0,31.013358632555335,1,80,154.10133586325554,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_camera_sweep_20260503_230605\pifinder_camera_sweep_20260503_230605_iso3200_004.jpg,1,pifinder_camera_sweep_20260503_230605,camera_sweep,iso3200,4080,3060,11.536312757201646,23.0,43.0,0.0,0.0,36.72412129689986,2,80,155.67241212968997,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_camera_sweep_20260503_230605\pifinder_camera_sweep_20260503_230605_iso3200_005.jpg,1,pifinder_camera_sweep_20260503_230605,camera_sweep,iso3200,4080,3060,11.48071769547325,23.0,43.0,0.0,0.0,30.519520426103067,1,80,154.0519520426103,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_camera_sweep_20260503_230605\pifinder_camera_sweep_20260503_230605_iso3200_006.jpg,1,pifinder_camera_sweep_20260503_230605,camera_sweep,iso3200,4080,3060,11.469267489711934,23.0,43.0,0.0,0.0,38.508155020390525,3,80,156.85081550203904,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_iso_sweep_20260503_230541\pifinder_iso_sweep_20260503_230541_iso1600_017.jpg,1,pifinder_iso_sweep_20260503_230541,iso_sweep,iso1600,4080,3060,7.8740296296296295,11.0,12.0,0.0,0.0004938271604938272,15.678240059966468,403,22,136.56782400599664,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_iso_sweep_20260503_230541\pifinder_iso_sweep_20260503_230541_iso1600_018.jpg,1,pifinder_iso_sweep_20260503_230541,iso_sweep,iso1600,4080,3060,7.862582716049383,11.0,12.0,0.0,0.0004938271604938272,15.872960548477366,403,14,116.58729605484774,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_iso_sweep_20260503_230541\pifinder_iso_sweep_20260503_230541_iso1600_019.jpg,1,pifinder_iso_sweep_20260503_230541,iso_sweep,iso1600,4080,3060,7.894595884773662,11.0,12.0,0.0,0.0006584362139917696,15.939492477366255,388,25,144.09394924773662,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_iso_sweep_20260503_230541\pifinder_iso_sweep_20260503_230541_iso1600_020.jpg,1,pifinder_iso_sweep_20260503_230541,iso_sweep,iso1600,4080,3060,7.875557201646091,11.0,12.0,0.0,0.000823045267489712,15.839730359507527,383,19,129.08397303595075,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_iso_sweep_20260503_230541\pifinder_iso_sweep_20260503_230541_iso1600_021.jpg,1,pifinder_iso_sweep_20260503_230541,iso_sweep,iso1600,4080,3060,7.82397037037037,10.0,12.0,0.0,0.0009876543209876543,15.992345443435791,370,15,119.09923454434357,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_iso_sweep_20260503_230541\pifinder_iso_sweep_20260503_230541_iso1600_022.jpg,1,pifinder_iso_sweep_20260503_230541,iso_sweep,iso1600,4080,3060,7.840579423868313,10.0,12.0,0.0,0.000823045267489712,15.913872528480416,350,17,124.09138725284804,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_iso_sweep_20260503_230541\pifinder_iso_sweep_20260503_230541_iso1600_023.jpg,1,pifinder_iso_sweep_20260503_230541,iso_sweep,iso1600,4080,3060,7.8500197530864195,10.0,12.0,0.0,0.0006584362139917696,16.11714516659994,361,20,131.61171451666,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_iso_sweep_20260503_230541\pifinder_iso_sweep_20260503_230541_iso1600_024.jpg,1,pifinder_iso_sweep_20260503_230541,iso_sweep,iso1600,4080,3060,7.878205761316872,11.0,12.0,0.0,0.000823045267489712,16.0511139588369,396,19,129.10511139588368,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_iso_sweep_20260503_230541\pifinder_iso_sweep_20260503_230541_iso3200_025.jpg,1,pifinder_iso_sweep_20260503_230541,iso_sweep,iso3200,4080,3060,13.12271440329218,16.0,18.0,0.0,0.0001646090534979424,16.60154048429203,386,8,101.6601540484292,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_iso_sweep_20260503_230541\pifinder_iso_sweep_20260503_230541_iso3200_026.jpg,1,pifinder_iso_sweep_20260503_230541,iso_sweep,iso3200,4080,3060,13.054618930041153,16.0,18.0,0.0,0.0001646090534979424,16.036462055309997,371,11,109.10364620553099,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_iso_sweep_20260503_230541\pifinder_iso_sweep_20260503_230541_iso3200_027.jpg,1,pifinder_iso_sweep_20260503_230541,iso_sweep,iso3200,4080,3060,13.05468806584362,16.0,18.0,0.0,0.0,16.044321236982167,308,11,109.10443212369822,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_iso_sweep_20260503_230541\pifinder_iso_sweep_20260503_230541_iso3200_028.jpg,1,pifinder_iso_sweep_20260503_230541,iso_sweep,iso3200,4080,3060,13.098671604938271,16.0,18.0,0.0,0.0,16.2925843974489,373,12,111.62925843974489,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_iso_sweep_20260503_230541\pifinder_iso_sweep_20260503_230541_iso3200_029.jpg,1,pifinder_iso_sweep_20260503_230541,iso_sweep,iso3200,4080,3060,13.045866666666667,16.0,18.0,0.0,0.0001646090534979424,16.21088586930583,399,12,111.62108858693058,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_iso_sweep_20260503_230541\pifinder_iso_sweep_20260503_230541_iso3200_030.jpg,1,pifinder_iso_sweep_20260503_230541,iso_sweep,iso3200,4080,3060,13.103415637860083,16.0,18.0,0.0,0.0,16.246349739195583,360,12,111.62463497391956,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_iso_sweep_20260503_230541\pifinder_iso_sweep_20260503_230541_iso3200_031.jpg,1,pifinder_iso_sweep_20260503_230541,iso_sweep,iso3200,4080,3060,13.071298765432099,16.0,18.0,0.0,0.0,16.31003065559518,349,6,96.63100306555951,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_iso_sweep_20260503_230541\pifinder_iso_sweep_20260503_230541_iso3200_032.jpg,1,pifinder_iso_sweep_20260503_230541,iso_sweep,iso3200,4080,3060,13.057555555555556,16.0,18.0,0.0,0.0,16.528023970272823,383,8,101.65280239702729,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_iso_sweep_20260503_230541\pifinder_iso_sweep_20260503_230541_iso400_001.jpg,1,pifinder_iso_sweep_20260503_230541,iso_sweep,iso400,4080,3060,2.2453975308641976,3.0,4.0,0.0,97.25267489711933,3.8144747889136146,442,80,208.5793075611959,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_iso_sweep_20260503_230541\pifinder_iso_sweep_20260503_230541_iso400_002.jpg,1,pifinder_iso_sweep_20260503_230541,iso_sweep,iso400,4080,3060,2.353412345679012,3.0,4.0,0.0,96.14913580246913,3.9959898245971988,578,80,209.4802903404844,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_iso_sweep_20260503_230541\pifinder_iso_sweep_20260503_230541_iso400_003.jpg,1,pifinder_iso_sweep_20260503_230541,iso_sweep,iso400,4080,3060,2.3656246913580246,3.0,4.0,0.0,95.61020576131686,3.9854823387058205,630,80,209.9103836248171,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_iso_sweep_20260503_230541\pifinder_iso_sweep_20260503_230541_iso400_004.jpg,1,pifinder_iso_sweep_20260503_230541,iso_sweep,iso400,4080,3060,2.3248444444444445,3.0,4.0,0.0,96.03275720164609,4.052472695053939,609,80,209.5790415081885,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_iso_sweep_20260503_230541\pifinder_iso_sweep_20260503_230541_iso400_005.jpg,1,pifinder_iso_sweep_20260503_230541,iso_sweep,iso400,4080,3060,2.3094683127572018,3.0,4.0,0.0,96.30880658436215,4.097828219638606,488,80,209.36273755447414,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_iso_sweep_20260503_230541\pifinder_iso_sweep_20260503_230541_iso400_006.jpg,1,pifinder_iso_sweep_20260503_230541,iso_sweep,iso400,4080,3060,2.2879489711934156,3.0,4.0,0.0,96.56148148148148,4.061991615454284,553,80,209.15701397636025,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_iso_sweep_20260503_230541\pifinder_iso_sweep_20260503_230541_iso400_007.jpg,1,pifinder_iso_sweep_20260503_230541,iso_sweep,iso400,4080,3060,2.301598353909465,3.0,4.0,0.0,96.46090534979423,3.92711524401768,527,80,209.2239872445664,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_iso_sweep_20260503_230541\pifinder_iso_sweep_20260503_230541_iso400_008.jpg,1,pifinder_iso_sweep_20260503_230541,iso_sweep,iso400,4080,3060,2.297437037037037,3.0,4.0,0.0,96.32197530864197,4.108076459051974,568,80,209.35322739899163,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_iso_sweep_20260503_230541\pifinder_iso_sweep_20260503_230541_iso800_009.jpg,1,pifinder_iso_sweep_20260503_230541,iso_sweep,iso800,4080,3060,4.003570370370371,6.0,7.0,0.0,32.40543209876543,7.51931824105404,559,44,190.7519318241054,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_iso_sweep_20260503_230541\pifinder_iso_sweep_20260503_230541_iso800_010.jpg,1,pifinder_iso_sweep_20260503_230541,iso_sweep,iso800,4080,3060,3.9957794238683126,6.0,7.0,0.0,32.60576131687243,7.650802389836238,563,29,153.26508023898361,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_iso_sweep_20260503_230541\pifinder_iso_sweep_20260503_230541_iso800_011.jpg,1,pifinder_iso_sweep_20260503_230541,iso_sweep,iso800,4080,3060,3.9989415637860084,6.0,7.0,0.0,32.419259259259256,7.570272773443073,555,33,163.25702727734432,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_iso_sweep_20260503_230541\pifinder_iso_sweep_20260503_230541_iso800_012.jpg,1,pifinder_iso_sweep_20260503_230541,iso_sweep,iso800,4080,3060,4.003917695473251,6.0,7.0,0.0,32.37382716049383,7.3940021664963,553,36,170.73940021664964,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_iso_sweep_20260503_230541\pifinder_iso_sweep_20260503_230541_iso800_013.jpg,1,pifinder_iso_sweep_20260503_230541,iso_sweep,iso800,4080,3060,4.009991769547325,6.0,7.0,0.0,32.24691358024691,7.432072045212619,545,35,168.24320720452127,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_iso_sweep_20260503_230541\pifinder_iso_sweep_20260503_230541_iso800_014.jpg,1,pifinder_iso_sweep_20260503_230541,iso_sweep,iso800,4080,3060,3.9504362139917695,6.0,7.0,0.0,35.31012345679012,7.4977673793629025,511,38,175.7497767379363,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_iso_sweep_20260503_230541\pifinder_iso_sweep_20260503_230541_iso800_015.jpg,1,pifinder_iso_sweep_20260503_230541,iso_sweep,iso800,4080,3060,3.9922946502057615,6.0,7.0,0.0,32.5840329218107,7.331055752612237,519,45,193.23310557526122,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_iso_sweep_20260503_230541\pifinder_iso_sweep_20260503_230541_iso800_016.jpg,1,pifinder_iso_sweep_20260503_230541,iso_sweep,iso800,4080,3060,3.98441646090535,6.0,7.0,0.0,33.46024691358025,7.342565713630375,537,43,188.23425657136303,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_manual_burst_20260503_230534\pifinder_manual_burst_20260503_230534_iso3200_001.jpg,1,pifinder_manual_burst_20260503_230534,manual_burst,iso3200,4080,3060,13.073320164609054,16.0,18.0,0.0,0.0,16.346225025588918,192,10,106.6346225025589,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_manual_burst_20260503_230534\pifinder_manual_burst_20260503_230534_iso3200_002.jpg,1,pifinder_manual_burst_20260503_230534,manual_burst,iso3200,4080,3060,13.072182716049383,16.0,18.0,0.0,0.0,16.213303979813375,195,9,104.12133039798134,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_manual_burst_20260503_230534\pifinder_manual_burst_20260503_230534_iso3200_003.jpg,1,pifinder_manual_burst_20260503_230534,manual_burst,iso3200,4080,3060,13.073721810699588,16.0,18.0,0.0,0.0,16.54566299653237,353,8,101.65456629965324,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_manual_burst_20260503_230534\pifinder_manual_burst_20260503_230534_iso3200_004.jpg,1,pifinder_manual_burst_20260503_230534,manual_burst,iso3200,4080,3060,12.866077366255144,16.0,18.0,0.0,0.0,16.17503253410286,314,7,99.11750325341029,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_manual_burst_20260503_230534\pifinder_manual_burst_20260503_230534_iso3200_005.jpg,1,pifinder_manual_burst_20260503_230534,manual_burst,iso3200,4080,3060,12.96474732510288,16.0,18.0,0.0,0.0,16.421798820258427,285,9,104.14217988202584,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_manual_burst_20260503_230534\pifinder_manual_burst_20260503_230534_iso3200_006.jpg,1,pifinder_manual_burst_20260503_230534,manual_burst,iso3200,4080,3060,12.96919341563786,16.0,18.0,0.0,0.0,16.371559418649596,352,9,104.13715594186496,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_manual_burst_20260503_230534\pifinder_manual_burst_20260503_230534_iso3200_007.jpg,1,pifinder_manual_burst_20260503_230534,manual_burst,iso3200,4080,3060,12.97889218106996,16.0,18.0,0.0,0.0001646090534979424,16.639527245169266,328,11,109.16395272451693,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_manual_burst_20260503_230534\pifinder_manual_burst_20260503_230534_iso3200_008.jpg,1,pifinder_manual_burst_20260503_230534,manual_burst,iso3200,4080,3060,13.024763786008231,16.0,18.0,0.0,0.0001646090534979424,16.42854186291656,352,7,99.14285418629166,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_manual_burst_20260503_230534\pifinder_manual_burst_20260503_230534_iso3200_009.jpg,1,pifinder_manual_burst_20260503_230534,manual_burst,iso3200,4080,3060,12.98754074074074,16.0,18.0,0.0,0.0,16.36781084685871,350,7,99.13678108468586,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_manual_burst_20260503_230534\pifinder_manual_burst_20260503_230534_iso3200_010.jpg,1,pifinder_manual_burst_20260503_230534,manual_burst,iso3200,4080,3060,13.026661728395062,16.0,18.0,0.0,0.0,16.5383745109316,328,6,96.65383745109315,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_manual_burst_20260503_230534\pifinder_manual_burst_20260503_230534_iso3200_011.jpg,1,pifinder_manual_burst_20260503_230534,manual_burst,iso3200,4080,3060,13.021868312757201,16.0,18.0,0.0,0.0,16.319935338905655,328,5,94.13199353389057,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_manual_burst_20260503_230534\pifinder_manual_burst_20260503_230534_iso3200_012.jpg,1,pifinder_manual_burst_20260503_230534,manual_burst,iso3200,4080,3060,13.026161316872429,16.0,18.0,0.0,0.0,16.482554689492456,344,10,106.64825546894924,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_manual_burst_20260503_230534\pifinder_manual_burst_20260503_230534_iso3200_013.jpg,1,pifinder_manual_burst_20260503_230534,manual_burst,iso3200,4080,3060,13.010172839506172,16.0,18.0,0.0,0.0,16.85039098559908,347,8,101.68503909855991,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_manual_burst_20260503_230534\pifinder_manual_burst_20260503_230534_iso3200_014.jpg,1,pifinder_manual_burst_20260503_230534,manual_burst,iso3200,4080,3060,13.020785185185185,16.0,18.0,0.0,0.0,16.387033127703432,323,9,104.13870331277035,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_manual_burst_20260503_230534\pifinder_manual_burst_20260503_230534_iso3200_015.jpg,1,pifinder_manual_burst_20260503_230534,manual_burst,iso3200,4080,3060,13.01764938271605,16.0,18.0,0.0,0.0,16.274512348553912,278,8,101.62745123485539,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_manual_burst_20260503_230534\pifinder_manual_burst_20260503_230534_iso3200_016.jpg,1,pifinder_manual_burst_20260503_230534,manual_burst,iso3200,4080,3060,13.0808658436214,16.0,18.0,0.0,0.0,16.464007653131468,336,8,101.64640076531315,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_manual_burst_20260503_230534\pifinder_manual_burst_20260503_230534_iso3200_017.jpg,1,pifinder_manual_burst_20260503_230534,manual_burst,iso3200,4080,3060,13.046289711934156,16.0,18.0,0.0,0.0,16.94263189020915,335,6,96.69426318902092,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_manual_burst_20260503_230534\pifinder_manual_burst_20260503_230534_iso3200_018.jpg,1,pifinder_manual_burst_20260503_230534,manual_burst,iso3200,4080,3060,13.112531687242798,16.0,18.0,0.0,0.0001646090534979424,16.55559636851022,341,10,106.65555963685102,False,,,,,,,,
